"5420469","HN256438","03/30/2007 03:15:00 PM","062XX S ST LAWRENCE AVE","0495","BATTERY","AGGRAVATED OF A SENIOR CITIZEN","APARTMENT","false","false","0313","003","20","42","04B","1181306","1863840","2007","04/15/2016 08:55:02 AM","41.781617685","-87.610830908","(41.781617685, -87.610830908)"
"5421712","HN258860","03/31/2007 09:00:00 PM","065XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA APARTMENT","false","true","0312","003","20","69","08B","1180046","1861728","2007","04/15/2016 08:55:02 AM","41.775851108","-87.615514961","(41.775851108, -87.615514961)"
"5422072","HN255463","03/29/2007 10:30:00 PM","062XX S STEWART AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0711","007","20","68","08B","1174702","1863350","2007","04/15/2016 08:55:02 AM","41.780422789","-87.635057185","(41.780422789, -87.635057185)"
"5425272","HN257507","03/31/2007 04:10:15 AM","004XX W 61ST PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0711","007","20","68","08B","1174445","1864159","2007","04/15/2016 08:55:02 AM","41.782648497","-87.635975333","(41.782648497, -87.635975333)"
"5428051","HN263406","04/03/2007 04:50:00 AM","064XX S DR MARTIN LUTHER KING JR DR","0496","BATTERY","AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST","OTHER","true","true","0312","003","20","69","04B","1180025","1862499","2007","04/15/2016 08:55:02 AM","41.777967289","-87.615568353","(41.777967289, -87.615568353)"
"5428296","HN262734","04/03/2007 01:00:00 AM","064XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0312","003","20","69","08B","1180027","1862405","2007","04/15/2016 08:55:02 AM","41.777709298","-87.615563898","(41.777709298, -87.615563898)"
"5428339","HN263820","04/03/2007 04:35:00 PM","062XX S EBERHART AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","0313","003","20","42","08B","1180652","1863778","2007","04/15/2016 08:55:02 AM","41.781462605","-87.613230509","(41.781462605, -87.613230509)"
"5428355","HN263172","04/02/2007 06:00:00 PM","061XX S CHAMPLAIN AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0313","003","20","42","08B","1181623","1864515","2007","04/15/2016 08:55:02 AM","41.783462633","-87.609647895","(41.783462633, -87.609647895)"
"5428442","HN253510","03/29/2007 02:00:00 AM","064XX S VERNON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","false","0312","003","20","42","08B","1180358","1862409","2007","04/15/2016 08:55:02 AM","41.777712687","-87.614350335","(41.777712687, -87.614350335)"
"5428460","HN264370","04/03/2007 08:30:00 PM","065XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","69","08B","1180046","1861715","2007","04/15/2016 08:55:02 AM","41.775815434","-87.615515359","(41.775815434, -87.615515359)"
