"20171","HT616260","12/03/2011 03:45:00 PM","062XX S ST LAWRENCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0313","003","20","42","01A","1181305","1863867","2011","08/17/2015 03:03:40 PM","41.781691798","-87.610833743","(41.781691798, -87.610833743)"
"20284","HV160915","02/20/2012 10:51:00 PM","064XX S DR MARTIN LUTHER KING JR DR","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0312","003","20","42","01A","1180027","1862432","2012","08/17/2015 03:03:40 PM","41.777783389","-87.615563072","(41.777783389, -87.615563072)"
"20384","HV262694","04/28/2012 08:15:00 PM","063XX S ST LAWRENCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0312","003","20","42","01A","1181322","1863197","2012","08/17/2015 03:03:40 PM","41.779852863","-87.610792057","(41.779852863, -87.610792057)"
"20408","HV282889","05/12/2012 07:29:00 AM","062XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0313","003","20","42","01A","1180972","1863815","2012","08/17/2015 03:03:40 PM","41.781556777","-87.612056189","(41.781556777, -87.612056189)"
"20479","HV350149","06/24/2012 03:05:00 AM","062XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0313","003","20","42","01A","1180975","1863714","2012","08/17/2015 03:03:40 PM","41.781279554","-87.612048296","(41.781279554, -87.612048296)"
"20557","HV422101","08/09/2012 12:32:00 AM","063XX S DR MARTIN LUTHER KING JR DR","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0312","003","20","69","01A","1180012","1862976","2012","08/17/2015 03:03:40 PM","41.779276522","-87.615601416","(41.779276522, -87.615601416)"
"20655","HV517211","10/13/2012 10:12:00 PM","063XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0312","003","20","42","01A","1180993","1863045","2012","08/17/2015 03:03:40 PM","41.77944334","-87.612002879","(41.77944334, -87.612002879)"
"20679","HV540475","10/30/2012 09:12:00 AM","062XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0313","003","20","42","01A","1180650","1863845","2012","08/17/2015 03:03:40 PM","41.781646505","-87.613235784","(41.781646505, -87.613235784)"
"20727","HV586639","12/03/2012 07:49:00 AM","064XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","YARD","false","false","0312","003","20","42","01A","1180684","1862487","2012","08/17/2015 03:03:40 PM","41.777919241","-87.61315283","(41.777919241, -87.61315283)"
"20923","HW316215","06/13/2013 02:37:00 AM","064XX S NORMAL BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0722","007","20","68","01A","1174060","1862028","2013","08/17/2015 03:03:40 PM","41.776809356","-87.637450077","(41.776809356, -87.637450077)"
"21216","HX111217","01/12/2014 12:05:00 AM","062XX S ST LAWRENCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0313","003","20","42","01A","1181306","1863840","2014","08/17/2015 03:03:40 PM","41.781617685","-87.610830908","(41.781617685, -87.610830908)"
"21327","HX219684","04/11/2014 05:43:00 PM","064XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0312","003","20","42","01A","1180687","1862352","2014","08/17/2015 03:03:40 PM","41.777548719","-87.613145977","(41.777548719, -87.613145977)"
"2181","HJ385611","05/25/2003 06:20:00 AM","004XX W 62ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0711","007","20","68","01A","1174447","1863835","2003","08/17/2015 03:03:40 PM","41.781759361","-87.635977634","(41.781759361, -87.635977634)"
"2656","HK259861","03/24/2004 05:33:00 PM","061XX S EBERHART AVE","0110","HOMICIDE","FIRST DEGREE MURDER","ALLEY","false","false","0313","003","20","42","01A","1180637","1864375","2004","08/17/2015 03:03:40 PM","41.783101175","-87.613267173","(41.783101175, -87.613267173)"
"2959","HK735720","11/06/2004 11:10:00 PM","063XX S CALUMET AVE","0110","HOMICIDE","FIRST DEGREE MURDER","TAXI CAB","true","false","0312","003","20","69","01A","1179553","1862721","2004","08/17/2015 03:03:40 PM","41.778587277","-87.617291928","(41.778587277, -87.617291928)"
"2993","HK807495","12/14/2004 12:35:00 AM","006XX E 63RD ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0313","003","20","42","01A","1181401","1863372","2004","08/17/2015 03:03:40 PM","41.780331258","-87.610497042","(41.780331258, -87.610497042)"
"3130","HL320099","05/01/2005 10:17:00 PM","004XX W ENGLEWOOD AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0711","007","20","68","01A","1174383","1863493","2005","08/17/2015 03:03:40 PM","41.780822299","-87.636222438","(41.780822299, -87.636222438)"
"3409","HL722261","11/08/2005 01:15:00 AM","006XX E 62ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","true","0313","003","20","42","01A","1181444","1864037","2005","08/17/2015 03:03:40 PM","41.782155088","-87.6103189","(41.782155088, -87.6103189)"
"3538","HM260852","03/30/2006 07:19:00 AM","064XX S DR MARTIN LUTHER KING JR DR","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0312","003","20","69","01A","1180029","1862344","2006","08/17/2015 03:03:40 PM","41.777541862","-87.615558432","(41.777541862, -87.615558432)"
"4404","HP135812","01/21/2008 06:10:00 PM","064XX S DR MARTIN LUTHER KING JR DR","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","true","false","0312","003","20","69","01A","1180028","1862384","2008","08/17/2015 03:03:40 PM","41.777651649","-87.615560874","(41.777651649, -87.615560874)"
"4542","HP352018","05/23/2008 01:52:00 PM","064XX S RHODES AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0312","003","20","42","01A","1181007","1862518","2008","08/17/2015 03:03:40 PM","41.777996879","-87.611967762","(41.777996879, -87.611967762)"
"4623","HP443421","07/10/2008 04:00:00 AM","063XX S ST LAWRENCE AVE","0110","HOMICIDE","FIRST DEGREE MURDER","HOUSE","false","false","0312","003","20","42","01A","1181325","1863075","2008","08/17/2015 03:03:40 PM","41.779518014","-87.610784817","(41.779518014, -87.610784817)"
"4751","HP585103","09/21/2008 07:30:00 PM","004XX E 62ND ST","0110","HOMICIDE","FIRST DEGREE MURDER","AUTO","false","false","0313","003","20","42","01A","1180423","1864004","2008","08/17/2015 03:03:40 PM","41.78208803","-87.614063137","(41.78208803, -87.614063137)"
"22555","HZ310505","06/16/2016 08:39:00 PM","004XX E 64TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0312","003","20","42","01A","1180481","1862680","2016","06/23/2016 03:48:09 PM","41.778453514","-87.613891108","(41.778453514, -87.613891108)"
"22630","HZ354749","07/19/2016 02:43:00 AM","063XX S PARNELL AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0722","007","20","68","01A","1173711","1862717","2016","07/26/2016 03:54:57 PM","41.778707792","-87.638709091","(41.778707792, -87.638709091)"
"22732","HZ408132","08/26/2016 04:00:00 PM","063XX S CALUMET AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false","0312","003","20","69","01A","1179555","1862646","2016","09/02/2016 03:51:20 PM","41.778381424","-87.617286886","(41.778381424, -87.617286886)"
"5124","HR431228","07/16/2009 12:03:00 AM","064XX S EGGLESTON AVE","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0722","007","20","68","01A","1174385","1862242","2009","08/17/2015 03:03:40 PM","41.777389372","-87.636252284","(41.777389372, -87.636252284)"
